project_index,group,project_root,style,name,length
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25I1D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25I2D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25I3D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25I4D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25I5D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25I6D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25I7D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25I8D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25QD,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25U1D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25U2D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25U3D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25U4D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25U5D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25U6D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25U7D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25U8D,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25YD,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,2-25ZLD,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,JD,0.0
14,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/22000 1#同步相量测量柜,右侧,TD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,1-4C1D,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,1-4C2D,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,1-4LD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,1-4PD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,1-4Q1D,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,1-4Q2D,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,1-4XD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,5CD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,5FD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,5KD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,5QD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,5XD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,5YD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,左侧,ZD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,1CD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,1I1D,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,1I3D,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,1KD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,1LD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,1QD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,1U1D,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,1U3D,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,1XD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,1YD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,5LD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,BD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,JD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,TD,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,U1D,0.0
15,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/23000 主变保护A柜,右侧,U3D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C13D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C14D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C15D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C16D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C17D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C18D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C1D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C2D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C3D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C4D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C5D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C6D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C7D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1C8D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1QD,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1S14D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1S15D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1S2D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,1S3D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,左侧,ZD,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I13D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I14D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I15D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I16D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I17D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I18D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I1D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I2D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I3D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I4D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I5D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I6D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I7D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1I8D,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1LD,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1PD,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1UD,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1XD,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,1YD,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,BD,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,JD,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,TD,0.0
16,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/24000 220kV母线保护A柜,右侧,UD,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C10D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C11D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C12D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C13D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C14D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C15D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C16D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C17D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C18D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C19D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C20D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C21D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C22D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C23D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C24D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C2D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C3D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C4D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C5D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C6D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C7D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C8D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1C9D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1LD,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1PD,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1QD,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1XD,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,1YD,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,BD,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,JD,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,TD,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",左侧,ZD,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I10D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I11D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I12D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I13D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I14D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I15D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I16D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I17D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I18D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I19D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I20D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I21D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I22D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I23D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I24D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I2D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I3D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I4D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I5D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I6D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I7D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I8D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1I9D,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,1UD,0.0
17,第三组_合同子项目,"/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/25000,03600 35kV母线保护AB柜",右侧,UD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4C1D,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4C2D,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4LD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4PD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4Q1D,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4Q2D,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,4YD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,左侧,ZD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8CD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8ID,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8KD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8LD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8QD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8XD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,8YD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,TD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,BD,0.0
18,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/26000 220kV母联保护柜,右侧,JD,0.0
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,ZD,43.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,2-1UD,137.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,2-1ID,63.6
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,2-1Q1D,93.0
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,2-1CD,43.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,2-1KD,43.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,左侧,1YD,74.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,1-1UD,137.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,1-1ID,63.6
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,1-1Q1D,93.0
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,1-1CD,43.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,1-1KD,43.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,TD,62.0
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,JD,43.4
19,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/27000 防孤岛柜,右侧,BD,68.2
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,57ID,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,57UD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,57YD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,TD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,ZD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,BD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,左侧,JD,0.0
20,第三组_合同子项目,/mnt/data/xj_dataset/【出原理图】N2604HBJ20732J合同/28000 电能质量在线监测柜,右侧,1-21CD,0.0
